Périmètre;Nature;Date;Heures;Consommation
Bretagne;Données définitives;09/01/2020;16:00;3051
Bretagne;Données définitives;09/01/2020;16:30;3030
Bretagne;Données définitives;09/01/2020;17:00;3115
Bretagne;Données définitives;09/01/2020;17:30;3190
Bretagne;Données définitives;09/01/2020;18:00;3377
Bretagne;Données définitives;09/01/2020;18:30;3462
Bretagne;Données définitives;09/01/2020;19:00;3565
Bretagne;Données définitives;09/01/2020;19:30;3492
Bretagne;Données définitives;09/01/2020;20:00;3362
Bretagne;Données définitives;09/01/2020;20:30;3223
Bretagne;Données définitives;09/01/2020;21:00;3104
Bretagne;Données définitives;09/01/2020;21:30;2992
Bretagne;Données définitives;09/01/2020;22:00;3050
Bretagne;Données définitives;09/01/2020;22:30;3047
Bretagne;Données définitives;09/01/2020;23:00;3225
Bretagne;Données définitives;09/01/2020;23:30;3111
Bretagne;Données définitives;10/01/2020;00:00;3339
Bretagne;Données définitives;10/01/2020;00:30;3203
Bretagne;Données définitives;10/01/2020;01:00;2965
Bretagne;Données définitives;10/01/2020;01:30;2868
Bretagne;Données définitives;10/01/2020;02:00;2987
Bretagne;Données définitives;10/01/2020;02:30;2852
Bretagne;Données définitives;10/01/2020;03:00;2726
Bretagne;Données définitives;10/01/2020;03:30;2665
Bretagne;Données définitives;10/01/2020;04:00;2639
Bretagne;Données définitives;10/01/2020;04:30;2643
Bretagne;Données définitives;10/01/2020;05:00;2671
Bretagne;Données définitives;10/01/2020;05:30;2800
Bretagne;Données définitives;10/01/2020;06:00;2884
Bretagne;Données définitives;10/01/2020;06:30;3154
Bretagne;Données définitives;10/01/2020;07:00;3312
Bretagne;Données définitives;10/01/2020;07:30;3551
Bretagne;Données définitives;10/01/2020;08:00;3610
Bretagne;Données définitives;10/01/2020;08:30;3724
Bretagne;Données définitives;10/01/2020;09:00;3727
Bretagne;Données définitives;10/01/2020;09:30;3697
Bretagne;Données définitives;10/01/2020;10:00;3675
Bretagne;Données définitives;10/01/2020;10:30;3621
Bretagne;Données définitives;10/01/2020;11:00;3573
Bretagne;Données définitives;10/01/2020;11:30;3558
Bretagne;Données définitives;10/01/2020;12:00;3551
Bretagne;Données définitives;10/01/2020;12:30;3531
Bretagne;Données définitives;10/01/2020;13:00;3546
Bretagne;Données définitives;10/01/2020;13:30;3388
Bretagne;Données définitives;10/01/2020;14:00;3362
Bretagne;Données définitives;10/01/2020;14:30;3264
Bretagne;Données définitives;10/01/2020;15:00;3164
Bretagne;Données définitives;10/01/2020;15:30;3125
Bretagne;Données définitives;10/01/2020;16:00;3096
Bretagne;Données définitives;10/01/2020;16:30;3073
Bretagne;Données définitives;10/01/2020;17:00;3121
Bretagne;Données définitives;10/01/2020;17:30;3190
Bretagne;Données définitives;10/01/2020;18:00;3425
Bretagne;Données définitives;10/01/2020;18:30;3515
Bretagne;Données définitives;10/01/2020;19:00;3601
