Date;Heures;Electricite;Gaz;Tmin;Tmoy;Tmax;Taux de Co2
04/12/2017;17:00;4027;8790;5.28;9.38;7.33;85
04/12/2017;17:30;4214;8879;5.28;9.38;7.33;82
04/12/2017;18:00;4315;9138;5.28;9.38;7.33;82
04/12/2017;18:30;4377;9141;5.28;9.38;7.33;82
04/12/2017;19:00;4448;9171;5.28;9.38;7.33;74
04/12/2017;19:30;4423;9094;5.28;9.38;7.33;74
04/12/2017;20:00;4275;9052;5.28;9.38;7.33;76
04/12/2017;20:30;4159;9042;5.28;9.38;7.33;77
04/12/2017;21:00;4034;9011;5.28;9.38;7.33;76
04/12/2017;21:30;4114;8583;5.28;9.38;7.33;77
04/12/2017;22:00;4051;8364;5.28;9.38;7.33;77
04/12/2017;22:30;4151;8084;5.28;9.38;7.33;77
04/12/2017;23:00;4238;8068;5.28;9.38;7.33;77
04/12/2017;23:30;4061;7902;5.28;9.38;7.33;79
05/12/2017;00:00;4063;7879;4.72;9.34;7.03;81
05/12/2017;00:30;3911;8026;4.72;9.34;7.03;84
05/12/2017;01:00;3764;7815;4.72;9.34;7.03;83
05/12/2017;01:30;3793;7911;4.72;9.34;7.03;85
05/12/2017;02:00;3761;7926;4.72;9.34;7.03;85
05/12/2017;02:30;3627;8068;4.72;9.34;7.03;89
05/12/2017;03:00;3546;7828;4.72;9.34;7.03;85
05/12/2017;03:30;3497;8056;4.72;9.34;7.03;87
05/12/2017;04:00;3446;7952;4.72;9.34;7.03;84
05/12/2017;04:30;3425;7983;4.72;9.34;7.03;85
05/12/2017;05:00;3462;8052;4.72;9.34;7.03;87
05/12/2017;05:30;3596;8073;4.72;9.34;7.03;88
05/12/2017;06:00;3721;8139;4.72;9.34;7.03;88
05/12/2017;06:30;3923;8383;4.72;9.34;7.03;87
05/12/2017;07:00;4098;8340;4.72;9.34;7.03;81
05/12/2017;07:30;4234;9120;4.72;9.34;7.03;82
05/12/2017;08:00;4312;9279;4.72;9.34;7.03;83
05/12/2017;08:30;4330;9227;4.72;9.34;7.03;83
05/12/2017;09:00;4287;9218;4.72;9.34;7.03;83
05/12/2017;09:30;4274;9189;4.72;9.34;7.03;82
05/12/2017;10:00;4274;9239;4.72;9.34;7.03;82
05/12/2017;10:30;4267;9211;4.72;9.34;7.03;82
05/12/2017;11:00;4266;9223;4.72;9.34;7.03;82
05/12/2017;11:30;4276;9229;4.72;9.34;7.03;84
05/12/2017;12:00;4314;9117;4.72;9.34;7.03;83
05/12/2017;12:30;4305;8918;4.72;9.34;7.03;83
05/12/2017;13:00;4270;9064;4.72;9.34;7.03;85
05/12/2017;13:30;4176;8959;4.72;9.34;7.03;85
05/12/2017;14:00;4125;8841;4.72;9.34;7.03;85
05/12/2017;14:30;4071;8754;4.72;9.34;7.03;83
05/12/2017;15:00;4030;8549;4.72;9.34;7.03;83
05/12/2017;15:30;3987;8664;4.72;9.34;7.03;83
05/12/2017;16:00;3972;8589;4.72;9.34;7.03;84
05/12/2017;16:30;4008;8828;4.72;9.34;7.03;85
05/12/2017;17:00;4041;9074;4.72;9.34;7.03;86
05/12/2017;17:30;4203;9192;4.72;9.34;7.03;86
05/12/2017;18:00;4291;9262;4.72;9.34;7.03;84
05/12/2017;18:30;4326;9268;4.72;9.34;7.03;82
05/12/2017;19:00;4386;9312;4.72;9.34;7.03;82
05/12/2017;19:30;4340;9330;4.72;9.34;7.03;84
05/12/2017;20:00;4202;9323;4.72;9.34;7.03;84
05/12/2017;20:30;4066;9294;4.72;9.34;7.03;85
05/12/2017;21:00;3945;9230;4.72;9.34;7.03;88
05/12/2017;21:30;4016;9036;4.72;9.34;7.03;88
05/12/2017;22:00;3945;8636;4.72;9.34;7.03;88
05/12/2017;22:30;4032;8609;4.72;9.34;7.03;88
05/12/2017;23:00;4128;8693;4.72;9.34;7.03;86
05/12/2017;23:30;3944;8542;4.72;9.34;7.03;87
06/12/2017;00:00;3926;8364;5.72;8.16;6.94;86
06/12/2017;00:30;3793;8420;5.72;8.16;6.94;86
06/12/2017;01:00;3627;8257;5.72;8.16;6.94;84
06/12/2017;01:30;3648;8146;5.72;8.16;6.94;82
06/12/2017;02:00;3623;7901;5.72;8.16;6.94;78
06/12/2017;02:30;3486;7931;5.72;8.16;6.94;80
06/12/2017;03:00;3405;7841;5.72;8.16;6.94;79
06/12/2017;03:30;3340;7829;5.72;8.16;6.94;82
06/12/2017;04:00;3304;7824;5.72;8.16;6.94;81
06/12/2017;04:30;3290;7840;5.72;8.16;6.94;82
06/12/2017;05:00;3319;7919;5.72;8.16;6.94;83
06/12/2017;05:30;3462;8156;5.72;8.16;6.94;87
06/12/2017;06:00;3569;8412;5.72;8.16;6.94;90
06/12/2017;06:30;3758;8655;5.72;8.16;6.94;89
06/12/2017;07:00;3922;8683;5.72;8.16;6.94;86
06/12/2017;07:30;4093;8807;5.72;8.16;6.94;84
06/12/2017;08:00;4159;8971;5.72;8.16;6.94;82
06/12/2017;08:30;4193;9198;5.72;8.16;6.94;81
06/12/2017;09:00;4185;9162;5.72;8.16;6.94;80
06/12/2017;09:30;4181;9110;5.72;8.16;6.94;80
06/12/2017;10:00;4176;9098;5.72;8.16;6.94;81
06/12/2017;10:30;4179;9152;5.72;8.16;6.94;81
06/12/2017;11:00;4198;9154;5.72;8.16;6.94;80
06/12/2017;11:30;4231;9171;5.72;8.16;6.94;79
06/12/2017;12:00;4250;9117;5.72;8.16;6.94;75
06/12/2017;12:30;4263;8855;5.72;8.16;6.94;74
06/12/2017;13:00;4230;8717;5.72;8.16;6.94;73
06/12/2017;13:30;4131;8805;5.72;8.16;6.94;75
06/12/2017;14:00;4123;8744;5.72;8.16;6.94;75
06/12/2017;14:30;4098;8820;5.72;8.16;6.94;77
06/12/2017;15:00;4051;8589;5.72;8.16;6.94;76
06/12/2017;15:30;4007;8739;5.72;8.16;6.94;77
06/12/2017;16:00;4004;8758;5.72;8.16;6.94;76
06/12/2017;16:30;4027;8684;5.72;8.16;6.94;76
06/12/2017;17:00;4073;8764;5.72;8.16;6.94;75
06/12/2017;17:30;4239;8887;5.72;8.16;6.94;75
06/12/2017;18:00;4340;8912;5.72;8.16;6.94;76
06/12/2017;18:30;4405;9199;5.72;8.16;6.94;77
06/12/2017;19:00;4460;9104;5.72;8.16;6.94;74
06/12/2017;19:30;4416;9182;5.72;8.16;6.94;75
06/12/2017;20:00;4299;9076;5.72;8.16;6.94;75
06/12/2017;20:30;4173;9143;5.72;8.16;6.94;74
06/12/2017;21:00;4057;9082;5.72;8.16;6.94;75
06/12/2017;21:30;4153;8354;5.72;8.16;6.94;72
06/12/2017;22:00;4047;8317;5.72;8.16;6.94;74
06/12/2017;22:30;4156;8509;5.72;8.16;6.94;75
06/12/2017;23:00;4233;8569;5.72;8.16;6.94;74
06/12/2017;23:30;4062;8400;5.72;8.16;6.94;75
07/12/2017;00:00;4074;8345;2.66;10.7;6.68;76
07/12/2017;00:30;3964;8242;2.66;10.7;6.68;76
07/12/2017;01:00;3813;8061;2.66;10.7;6.68;75
07/12/2017;01:30;3866;8257;2.66;10.7;6.68;77
07/12/2017;02:00;3854;8163;2.66;10.7;6.68;81
07/12/2017;02:30;3728;8193;2.66;10.7;6.68;84
07/12/2017;03:00;3661;8160;2.66;10.7;6.68;85
07/12/2017;03:30;3602;8176;2.66;10.7;6.68;87
07/12/2017;04:00;3567;8099;2.66;10.7;6.68;82
07/12/2017;04:30;3574;8151;2.66;10.7;6.68;83
07/12/2017;05:00;3603;8086;2.66;10.7;6.68;82
07/12/2017;05:30;3752;7958;2.66;10.7;6.68;88
07/12/2017;06:00;3880;8303;2.66;10.7;6.68;91
07/12/2017;06:30;4101;8677;2.66;10.7;6.68;92
07/12/2017;07:00;4269;8687;2.66;10.7;6.68;89
07/12/2017;07:30;4449;8969;2.66;10.7;6.68;87
07/12/2017;08:00;4489;9156;2.66;10.7;6.68;87
07/12/2017;08:30;4534;8849;2.66;10.7;6.68;84
07/12/2017;09:00;4514;9077;2.66;10.7;6.68;78
07/12/2017;09:30;4508;9076;2.66;10.7;6.68;77
07/12/2017;10:00;4513;9022;2.66;10.7;6.68;74
07/12/2017;10:30;4537;8874;2.66;10.7;6.68;73
07/12/2017;11:00;4519;8864;2.66;10.7;6.68;72
07/12/2017;11:30;4529;8953;2.66;10.7;6.68;73
07/12/2017;12:00;4568;8993;2.66;10.7;6.68;73
07/12/2017;12:30;4531;8946;2.66;10.7;6.68;73
07/12/2017;13:00;4504;8936;2.66;10.7;6.68;72
07/12/2017;13:30;4403;8971;2.66;10.7;6.68;73
07/12/2017;14:00;4364;8910;2.66;10.7;6.68;72
07/12/2017;14:30;4316;8766;2.66;10.7;6.68;68
07/12/2017;15:00;4252;8544;2.66;10.7;6.68;67
07/12/2017;15:30;4194;8597;2.66;10.7;6.68;62
07/12/2017;16:00;4159;8639;2.66;10.7;6.68;58
07/12/2017;16:30;4164;8558;2.66;10.7;6.68;56
07/12/2017;17:00;4195;8697;2.66;10.7;6.68;56
07/12/2017;17:30;4333;8686;2.66;10.7;6.68;56
07/12/2017;18:00;4385;8762;2.66;10.7;6.68;55
07/12/2017;18:30;4448;8824;2.66;10.7;6.68;55
07/12/2017;19:00;4490;8841;2.66;10.7;6.68;55
07/12/2017;19:30;4456;8855;2.66;10.7;6.68;56
07/12/2017;20:00;4323;8857;2.66;10.7;6.68;57
07/12/2017;20:30;4209;8863;2.66;10.7;6.68;58
07/12/2017;21:00;4087;8776;2.66;10.7;6.68;59
07/12/2017;21:30;4168;8656;2.66;10.7;6.68;59
07/12/2017;22:00;4089;8118;2.66;10.7;6.68;57
07/12/2017;22:30;4170;8024;2.66;10.7;6.68;55
07/12/2017;23:00;4256;8088;2.66;10.7;6.68;55
07/12/2017;23:30;4111;8251;2.66;10.7;6.68;57
08/12/2017;00:00;4098;8314;1.92;5.8;3.86;58
08/12/2017;00:30;3979;7859;1.92;5.8;3.86;57
08/12/2017;01:00;3817;7511;1.92;5.8;3.86;57
08/12/2017;01:30;3810;7487;1.92;5.8;3.86;57
08/12/2017;02:00;3799;7343;1.92;5.8;3.86;56
08/12/2017;02:30;3688;7301;1.92;5.8;3.86;57
08/12/2017;03:00;3638;7253;1.92;5.8;3.86;58
08/12/2017;03:30;3582;6585;1.92;5.8;3.86;52
08/12/2017;04:00;3549;6454;1.92;5.8;3.86;51
08/12/2017;04:30;3575;6337;1.92;5.8;3.86;50
08/12/2017;05:00;3625;6689;1.92;5.8;3.86;51
08/12/2017;05:30;3738;6849;1.92;5.8;3.86;52
08/12/2017;06:00;3906;7101;1.92;5.8;3.86;52
08/12/2017;06:30;4117;7795;1.92;5.8;3.86;58
08/12/2017;07:00;4300;8253;1.92;5.8;3.86;59
08/12/2017;07:30;4499;8272;1.92;5.8;3.86;59
08/12/2017;08:00;4562;8216;1.92;5.8;3.86;57
08/12/2017;08:30;4626;8059;1.92;5.8;3.86;56
08/12/2017;09:00;4593;7856;1.92;5.8;3.86;54
08/12/2017;09:30;4588;8297;1.92;5.8;3.86;57
08/12/2017;10:00;4583;8030;1.92;5.8;3.86;54
08/12/2017;10:30;4576;8109;1.92;5.8;3.86;55
08/12/2017;11:00;4577;8232;1.92;5.8;3.86;56
08/12/2017;11:30;4602;8232;1.92;5.8;3.86;56
08/12/2017;12:00;4606;8240;1.92;5.8;3.86;56
08/12/2017;12:30;4595;8061;1.92;5.8;3.86;55
08/12/2017;13:00;4560;8022;1.92;5.8;3.86;55
08/12/2017;13:30;4485;8187;1.92;5.8;3.86;56
08/12/2017;14:00;4401;8088;1.92;5.8;3.86;55
08/12/2017;14:30;4373;8265;1.92;5.8;3.86;56
08/12/2017;15:00;4311;8136;1.92;5.8;3.86;56
08/12/2017;15:30;4268;8165;1.92;5.8;3.86;58
08/12/2017;16:00;4264;8310;1.92;5.8;3.86;59
08/12/2017;16:30;4290;8280;1.92;5.8;3.86;59
08/12/2017;17:00;4370;8400;1.92;5.8;3.86;59
08/12/2017;17:30;4580;8497;1.92;5.8;3.86;58
08/12/2017;18:00;4663;8584;1.92;5.8;3.86;56
08/12/2017;18:30;4726;8576;1.92;5.8;3.86;55
08/12/2017;19:00;4756;8546;1.92;5.8;3.86;55
08/12/2017;19:30;4711;8505;1.92;5.8;3.86;55
08/12/2017;20:00;4618;8502;1.92;5.8;3.86;55
08/12/2017;20:30;4493;8396;1.92;5.8;3.86;56
08/12/2017;21:00;4374;8304;1.92;5.8;3.86;56
08/12/2017;21:30;4466;8292;1.92;5.8;3.86;58
08/12/2017;22:00;4403;8049;1.92;5.8;3.86;57
08/12/2017;22:30;4524;8100;1.92;5.8;3.86;58
08/12/2017;23:00;4662;8347;1.92;5.8;3.86;58
08/12/2017;23:30;4493;8243;1.92;5.8;3.86;58
09/12/2017;00:00;4474;8174;-0.52;5.4;2.44;58
09/12/2017;00:30;4337;7994;-0.52;5.4;2.44;57
09/12/2017;01:00;4174;7685;-0.52;5.4;2.44;53
09/12/2017;01:30;4132;7909;-0.52;5.4;2.44;54
09/12/2017;02:00;4102;7768;-0.52;5.4;2.44;53
09/12/2017;02:30;3969;7987;-0.52;5.4;2.44;56
09/12/2017;03:00;3890;7766;-0.52;5.4;2.44;55
09/12/2017;03:30;3815;7992;-0.52;5.4;2.44;59
09/12/2017;04:00;3772;7993;-0.52;5.4;2.44;60
09/12/2017;04:30;3766;7780;-0.52;5.4;2.44;58
09/12/2017;05:00;3765;8009;-0.52;5.4;2.44;59
09/12/2017;05:30;3826;8184;-0.52;5.4;2.44;61
09/12/2017;06:00;3870;8101;-0.52;5.4;2.44;63
09/12/2017;06:30;3974;8395;-0.52;5.4;2.44;65
09/12/2017;07:00;4051;8414;-0.52;5.4;2.44;64
09/12/2017;07:30;4174;8154;-0.52;5.4;2.44;62
09/12/2017;08:00;4235;8271;-0.52;5.4;2.44;62
09/12/2017;08:30;4323;8492;-0.52;5.4;2.44;62
09/12/2017;09:00;4336;8657;-0.52;5.4;2.44;62
09/12/2017;09:30;4391;8508;-0.52;5.4;2.44;61
09/12/2017;10:00;4422;8524;-0.52;5.4;2.44;60
09/12/2017;10:30;4421;8819;-0.52;5.4;2.44;61
09/12/2017;11:00;4393;8805;-0.52;5.4;2.44;61
09/12/2017;11:30;4378;8837;-0.52;5.4;2.44;61
09/12/2017;12:00;4343;8817;-0.52;5.4;2.44;61
09/12/2017;12:30;4412;8836;-0.52;5.4;2.44;62
09/12/2017;13:00;4375;8738;-0.52;5.4;2.44;60
09/12/2017;13:30;4268;8493;-0.52;5.4;2.44;60
09/12/2017;14:00;4221;8497;-0.52;5.4;2.44;61
09/12/2017;14:30;4159;8327;-0.52;5.4;2.44;61
09/12/2017;15:00;4080;8121;-0.52;5.4;2.44;60
09/12/2017;15:30;4046;8021;-0.52;5.4;2.44;59
09/12/2017;16:00;4070;8173;-0.52;5.4;2.44;60
09/12/2017;16:30;4102;8471;-0.52;5.4;2.44;63
09/12/2017;17:00;4156;8704;-0.52;5.4;2.44;64
09/12/2017;17:30;4326;8673;-0.52;5.4;2.44;62
09/12/2017;18:00;4399;8849;-0.52;5.4;2.44;63
09/12/2017;18:30;4441;8890;-0.52;5.4;2.44;64
09/12/2017;19:00;4487;8909;-0.52;5.4;2.44;64
09/12/2017;19:30;4447;8829;-0.52;5.4;2.44;64
09/12/2017;20:00;4349;8829;-0.52;5.4;2.44;65
09/12/2017;20:30;4256;8823;-0.52;5.4;2.44;66
09/12/2017;21:00;4193;8697;-0.52;5.4;2.44;66
09/12/2017;21:30;4289;8483;-0.52;5.4;2.44;67
09/12/2017;22:00;4251;8286;-0.52;5.4;2.44;66
09/12/2017;22:30;4348;8435;-0.52;5.4;2.44;66
09/12/2017;23:00;4458;8402;-0.52;5.4;2.44;64
09/12/2017;23:30;4273;8199;-0.52;5.4;2.44;64
10/12/2017;00:00;4277;8150;2.26;10.44;6.35;63
10/12/2017;00:30;4163;7489;2.26;10.44;6.35;60
10/12/2017;01:00;4012;7110;2.26;10.44;6.35;59
10/12/2017;01:30;3999;7435;2.26;10.44;6.35;61
10/12/2017;02:00;3977;7355;2.26;10.44;6.35;61
10/12/2017;02:30;3863;7274;2.26;10.44;6.35;59
10/12/2017;03:00;3770;7105;2.26;10.44;6.35;59
10/12/2017;03:30;3670;6770;2.26;10.44;6.35;56
10/12/2017;04:00;3644;6690;2.26;10.44;6.35;57
10/12/2017;04:30;3613;5729;2.26;10.44;6.35;53
10/12/2017;05:00;3606;5673;2.26;10.44;6.35;51
10/12/2017;05:30;3640;5265;2.26;10.44;6.35;47
10/12/2017;06:00;3649;5211;2.26;10.44;6.35;46
10/12/2017;06:30;3700;4871;2.26;10.44;6.35;44
10/12/2017;07:00;3712;4897;2.26;10.44;6.35;44
10/12/2017;07:30;3749;5039;2.26;10.44;6.35;44
10/12/2017;08:00;3746;5080;2.26;10.44;6.35;44
10/12/2017;08:30;3802;4881;2.26;10.44;6.35;42
10/12/2017;09:00;3771;5156;2.26;10.44;6.35;43
10/12/2017;09:30;3826;5689;2.26;10.44;6.35;47
10/12/2017;10:00;3856;5858;2.26;10.44;6.35;48
10/12/2017;10:30;3889;6075;2.26;10.44;6.35;49
10/12/2017;11:00;3892;6039;2.26;10.44;6.35;50
10/12/2017;11:30;3906;6096;2.26;10.44;6.35;52
10/12/2017;12:00;3919;6112;2.26;10.44;6.35;52
10/12/2017;12:30;3973;6112;2.26;10.44;6.35;52
10/12/2017;13:00;3938;6098;2.26;10.44;6.35;51
10/12/2017;13:30;3793;6065;2.26;10.44;6.35;51
10/12/2017;14:00;3696;6073;2.26;10.44;6.35;52
10/12/2017;14:30;3616;6174;2.26;10.44;6.35;54
10/12/2017;15:00;3578;6087;2.26;10.44;6.35;53
10/12/2017;15:30;3524;6121;2.26;10.44;6.35;54
10/12/2017;16:00;3508;6282;2.26;10.44;6.35;56
10/12/2017;16:30;3537;6250;2.26;10.44;6.35;55
10/12/2017;17:00;3592;6445;2.26;10.44;6.35;56
10/12/2017;17:30;3795;6707;2.26;10.44;6.35;56
10/12/2017;18:00;3893;6806;2.26;10.44;6.35;56
10/12/2017;18:30;3985;6987;2.26;10.44;6.35;56
10/12/2017;19:00;4070;7044;2.26;10.44;6.35;53
10/12/2017;19:30;4060;7099;2.26;10.44;6.35;52
10/12/2017;20:00;3999;7005;2.26;10.44;6.35;51
10/12/2017;20:30;3905;7080;2.26;10.44;6.35;52
10/12/2017;21:00;3858;6983;2.26;10.44;6.35;53
10/12/2017;21:30;3975;7105;2.26;10.44;6.35;55
10/12/2017;22:00;3932;7029;2.26;10.44;6.35;55
10/12/2017;22:30;4052;6935;2.26;10.44;6.35;55
10/12/2017;23:00;4141;7016;2.26;10.44;6.35;54
10/12/2017;23:30;3983;6986;2.26;10.44;6.35;55
11/12/2017;00:00;3974;6317;3.0;7.58;5.29;49
11/12/2017;00:30;3879;5260;3.0;7.58;5.29;44
11/12/2017;01:00;3738;5054;3.0;7.58;5.29;45
11/12/2017;01:30;3733;4829;3.0;7.58;5.29;45
11/12/2017;02:00;3720;4846;3.0;7.58;5.29;45
11/12/2017;02:30;3594;4666;3.0;7.58;5.29;44
11/12/2017;03:00;3513;4662;3.0;7.58;5.29;45
11/12/2017;03:30;3453;4736;3.0;7.58;5.29;45
11/12/2017;04:00;3405;4638;3.0;7.58;5.29;45
11/12/2017;04:30;3420;4648;3.0;7.58;5.29;45
11/12/2017;05:00;3448;4724;3.0;7.58;5.29;45
11/12/2017;05:30;3587;5384;3.0;7.58;5.29;47
11/12/2017;06:00;3720;5721;3.0;7.58;5.29;47
11/12/2017;06:30;3932;6462;3.0;7.58;5.29;49
11/12/2017;07:00;4092;6510;3.0;7.58;5.29;48
11/12/2017;07:30;4299;6914;3.0;7.58;5.29;50
11/12/2017;08:00;4344;6921;3.0;7.58;5.29;49
11/12/2017;08:30;4401;7038;3.0;7.58;5.29;51
11/12/2017;09:00;4378;7007;3.0;7.58;5.29;53
11/12/2017;09:30;4404;7008;3.0;7.58;5.29;53
11/12/2017;10:00;4424;6970;3.0;7.58;5.29;53
11/12/2017;10:30;4440;7187;3.0;7.58;5.29;54
11/12/2017;11:00;4472;7195;3.0;7.58;5.29;57
11/12/2017;11:30;4528;7303;3.0;7.58;5.29;57
11/12/2017;12:00;4568;7220;3.0;7.58;5.29;57
11/12/2017;12:30;4605;7017;3.0;7.58;5.29;51
11/12/2017;13:00;4599;7119;3.0;7.58;5.29;49
11/12/2017;13:30;4521;7201;3.0;7.58;5.29;50
11/12/2017;14:00;4478;7027;3.0;7.58;5.29;49
11/12/2017;14:30;4481;7001;3.0;7.58;5.29;51
11/12/2017;15:00;4457;6994;3.0;7.58;5.29;53
11/12/2017;15:30;4468;7224;3.0;7.58;5.29;55
11/12/2017;16:00;4468;7241;3.0;7.58;5.29;56
11/12/2017;16:30;4508;7061;3.0;7.58;5.29;55
11/12/2017;17:00;4577;7179;3.0;7.58;5.29;55
11/12/2017;17:30;4733;7216;3.0;7.58;5.29;54
11/12/2017;18:00;4812;7403;3.0;7.58;5.29;54
11/12/2017;18:30;4842;7477;3.0;7.58;5.29;54
11/12/2017;19:00;4890;7537;3.0;7.58;5.29;53
11/12/2017;19:30;4842;7550;3.0;7.58;5.29;55
11/12/2017;20:00;4701;7435;3.0;7.58;5.29;55
11/12/2017;20:30;4587;7424;3.0;7.58;5.29;57
11/12/2017;21:00;4464;7024;3.0;7.58;5.29;56
11/12/2017;21:30;4533;6718;3.0;7.58;5.29;56
11/12/2017;22:00;4448;6528;3.0;7.58;5.29;57
11/12/2017;22:30;4531;6550;3.0;7.58;5.29;57
11/12/2017;23:00;4599;6672;3.0;7.58;5.29;56
11/12/2017;23:30;4407;6388;3.0;7.58;5.29;55
12/12/2017;00:00;4453;6351;0.1;7.88;3.99;54
12/12/2017;00:30;4315;6368;0.1;7.88;3.99;55
12/12/2017;01:00;4170;6295;0.1;7.88;3.99;56
12/12/2017;01:30;4176;6525;0.1;7.88;3.99;59
12/12/2017;02:00;4172;6603;0.1;7.88;3.99;61
12/12/2017;02:30;4068;6813;0.1;7.88;3.99;63
12/12/2017;03:00;4010;6610;0.1;7.88;3.99;62
12/12/2017;03:30;3931;6599;0.1;7.88;3.99;64
12/12/2017;04:00;3911;6545;0.1;7.88;3.99;64
12/12/2017;04:30;3926;6797;0.1;7.88;3.99;66
12/12/2017;05:00;3942;6921;0.1;7.88;3.99;68
12/12/2017;05:30;4112;7054;0.1;7.88;3.99;68
12/12/2017;06:00;4220;7215;0.1;7.88;3.99;68
12/12/2017;06:30;4438;7196;0.1;7.88;3.99;67
12/12/2017;07:00;4619;7262;0.1;7.88;3.99;70
12/12/2017;07:30;4798;7461;0.1;7.88;3.99;72
12/12/2017;08:00;4846;7680;0.1;7.88;3.99;78
12/12/2017;08:30;4944;8059;0.1;7.88;3.99;74
12/12/2017;09:00;4877;8111;0.1;7.88;3.99;74
12/12/2017;09:30;4850;8043;0.1;7.88;3.99;72
12/12/2017;10:00;4822;8002;0.1;7.88;3.99;70
12/12/2017;10:30;4770;8106;0.1;7.88;3.99;71
12/12/2017;11:00;4712;8075;0.1;7.88;3.99;72
12/12/2017;11:30;4682;8003;0.1;7.88;3.99;66
12/12/2017;12:00;4628;7832;0.1;7.88;3.99;66
12/12/2017;12:30;4589;7907;0.1;7.88;3.99;67
12/12/2017;13:00;4510;7802;0.1;7.88;3.99;67
12/12/2017;13:30;4399;7824;0.1;7.88;3.99;67
12/12/2017;14:00;4324;7538;0.1;7.88;3.99;64
12/12/2017;14:30;4254;7558;0.1;7.88;3.99;63
12/12/2017;15:00;4184;7612;0.1;7.88;3.99;60
12/12/2017;15:30;4160;7751;0.1;7.88;3.99;63
12/12/2017;16:00;4147;7844;0.1;7.88;3.99;64
12/12/2017;16:30;4221;8232;0.1;7.88;3.99;67
12/12/2017;17:00;4301;8380;0.1;7.88;3.99;67
12/12/2017;17:30;4523;8380;0.1;7.88;3.99;70
12/12/2017;18:00;4641;8411;0.1;7.88;3.99;74
12/12/2017;18:30;4703;8318;0.1;7.88;3.99;74
12/12/2017;19:00;4789;8405;0.1;7.88;3.99;75
12/12/2017;19:30;4755;8271;0.1;7.88;3.99;71
12/12/2017;20:00;4624;8202;0.1;7.88;3.99;68
12/12/2017;20:30;4532;8016;0.1;7.88;3.99;65
12/12/2017;21:00;4403;7794;0.1;7.88;3.99;63
12/12/2017;21:30;4491;7723;0.1;7.88;3.99;62
12/12/2017;22:00;4406;7596;0.1;7.88;3.99;62
12/12/2017;22:30;4470;7578;0.1;7.88;3.99;62
12/12/2017;23:00;4562;7680;0.1;7.88;3.99;63
12/12/2017;23:30;4362;7540;0.1;7.88;3.99;63
13/12/2017;00:00;4354;7450;3.06;9.66;6.36;63
13/12/2017;00:30;4180;7628;3.06;9.66;6.36;67
13/12/2017;01:00;4023;7302;3.06;9.66;6.36;63
13/12/2017;01:30;4042;7521;3.06;9.66;6.36;65
13/12/2017;02:00;4024;7311;3.06;9.66;6.36;62
13/12/2017;02:30;3894;7191;3.06;9.66;6.36;62
13/12/2017;03:00;3823;6978;3.06;9.66;6.36;63
13/12/2017;03:30;3750;6478;3.06;9.66;6.36;59
13/12/2017;04:00;3689;6302;3.06;9.66;6.36;56
13/12/2017;04:30;3682;6238;3.06;9.66;6.36;56
13/12/2017;05:00;3698;6178;3.06;9.66;6.36;56
13/12/2017;05:30;3817;6686;3.06;9.66;6.36;59
13/12/2017;06:00;3908;6939;3.06;9.66;6.36;61
13/12/2017;06:30;4109;7441;3.06;9.66;6.36;62
13/12/2017;07:00;4257;7640;3.06;9.66;6.36;63
13/12/2017;07:30;4419;7604;3.06;9.66;6.36;62
13/12/2017;08:00;4463;7714;3.06;9.66;6.36;63
13/12/2017;08:30;4510;7752;3.06;9.66;6.36;62
13/12/2017;09:00;4481;7789;3.06;9.66;6.36;62
13/12/2017;09:30;4450;7784;3.06;9.66;6.36;63
13/12/2017;10:00;4454;7778;3.06;9.66;6.36;63
13/12/2017;10:30;4443;7691;3.06;9.66;6.36;62
13/12/2017;11:00;4437;7696;3.06;9.66;6.36;63
13/12/2017;11:30;4459;7696;3.06;9.66;6.36;63
13/12/2017;12:00;4479;7704;3.06;9.66;6.36;63
13/12/2017;12:30;4493;7566;3.06;9.66;6.36;61
13/12/2017;13:00;4442;7286;3.06;9.66;6.36;60
13/12/2017;13:30;4347;7281;3.06;9.66;6.36;60
13/12/2017;14:00;4305;7282;3.06;9.66;6.36;61
13/12/2017;14:30;4276;7296;3.06;9.66;6.36;62
13/12/2017;15:00;4213;7243;3.06;9.66;6.36;62
13/12/2017;15:30;4181;7298;3.06;9.66;6.36;63
13/12/2017;16:00;4182;7290;3.06;9.66;6.36;62
13/12/2017;16:30;4184;7255;3.06;9.66;6.36;62
13/12/2017;17:00;4209;7275;3.06;9.66;6.36;61
13/12/2017;17:30;4358;7463;3.06;9.66;6.36;61
13/12/2017;18:00;4407;7498;3.06;9.66;6.36;61
13/12/2017;18:30;4458;7488;3.06;9.66;6.36;62
13/12/2017;19:00;4519;7510;3.06;9.66;6.36;62
13/12/2017;19:30;4432;7613;3.06;9.66;6.36;63
13/12/2017;20:00;4325;7755;3.06;9.66;6.36;63
13/12/2017;20:30;4191;7843;3.06;9.66;6.36;65
13/12/2017;21:00;4090;7683;3.06;9.66;6.36;64
13/12/2017;21:30;4175;7588;3.06;9.66;6.36;64
13/12/2017;22:00;4140;7571;3.06;9.66;6.36;65
13/12/2017;22:30;4236;7496;3.06;9.66;6.36;65
13/12/2017;23:00;4316;7520;3.06;9.66;6.36;64
13/12/2017;23:30;4161;7503;3.06;9.66;6.36;61
14/12/2017;00:00;4139;7473;3.34;6.96;5.15;58
14/12/2017;00:30;4035;6845;3.34;6.96;5.15;54
